Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU276	1	0	0	2.32880373913749e-06	0	1	-1.10807155935218	0
OTU278	16	394.798144343846	6135	0.0842473876413005	0.441666666666667	1	1.26636749640249	0
OTU279	2	0	0	0.00115475100294351	1	1	-0.949775622301865	0
OTU281	1	0	0	9.97282871851577e-192	0	39	0	0
OTU283	3	323	5437	0.00162868262392563	0.333333333333333	10	0.707106781186548	0.444444444444444
OTU284	3	9.25927321592898	109	0.00802167487206599	0.666666666666667	1	-0.791479685251554	0
OTU286	1	0	0	9.97282871851577e-192	0	39	0	0
OTU287	4	1908	14280	0.00755200331116603	0.333333333333333	8	0	0.5
OTU288	12	811.916769202553	10745	0.0350586788531407	0.363636363636364	1	0.633183748201243	0
OTU289	1	0	0	3.014102533102e-168	0	29	0	0
OTU291	2	4	4	1.90121495793317e-137	0	13	0	0
OTU292	1	0	0	9.97282871851577e-192	0	47	0	0
OTU293	5	431.013725988516	4245	0.00121201076990818	0.3	1	-0.474887811150932	0
OTU294	1	0	0	9.97282871851577e-192	0	55	0	0
OTU295	3	709.646228820531	7450	0.00218676844039235	0.333333333333333	2	-0.242091013067521	0.444444444444444
OTU296	1	0	0	0.00139916106805952	0	12	-1.22474487139159	0
OTU297	6	2619.75141414141	37011	0.00223792237211553	0.2	2	2.84456940354337	0.277777777777778
OTU303	5	1328.16600002616	10808	0.0100426815925654	0.3	1	-0.791479685251554	0.48
OTU306	1	0	0	3.014102533102e-168	0	23	0	0
OTU307	1	0	0	9.97282871851577e-192	0	36	0	0
OTU308	16	2000.48903936942	27558	0.11059148288084	0.483333333333333	0	0.78004205557496	0.1171875
OTU309	5	497.428041637789	7111	0.0128268494158124	0.5	1	-0.633183748201243	0.32
OTU310	1	0	0	9.97282871851577e-192	0	43	0	0
OTU313	1	0	0	9.97282871851577e-192	0	54	0	0
OTU314	2	0	0	1.83840761698398e-07	1	6	-0.447213595499958	0
OTU315	19	493.746457839806	18042	0.0854860559588267	0.39766081871345	1	1.74125530755342	0
OTU316	20	486.391545129868	12192	0.137537939618241	0.521052631578947	1	1.74125530755342	0.0950000000000001
OTU318	2	1	1	6.02820506620399e-168	0	25	0	0
OTU319	2	22.6329967606853	154	0.000519838712597758	0	21	0	0
OTU322	2	1	1	6.02820506620399e-168	0	26	0	0
OTU325	14	573.833761589854	9793	0.113703158104	0.505494505494505	0	-0.312016822229984	0.571428571428571
OTU328	2	1	1	6.02820506620399e-168	0	23	0	0
OTU333	3	7.7459991902053	172	0.00854857601307913	0.666666666666667	1	-0.791479685251554	0
OTU336	3	644	3932	2.45431080885082e-05	0.333333333333333	5	0.989949493661167	0
OTU339	5	1561.57216116639	12820	0.000135147918281506	0	2	2.84456940354337	0
OTU340	1	0	0	2.43498124540872e-09	0	11	-1.02062072615966	0
OTU341	2	115.997148472219	515	0.000438240769327344	0	3	-0.95044501414183	0.5
OTU343	2	301.834879379743	1491	0.000394776475825783	0	1	-1.10807155935218	0.5
OTU344	1	0	0	9.97282871851577e-192	0	57	0	0
OTU345	20	633.252777051368	13590	0.121903256588554	0.405263157894737	1	1.74125530755342	0.0950000000000001
OTU347	15	3238.1046023603	40219	0.0876720481000712	0.485714285714286	1	0.949775622301865	0.124444444444444
OTU349	12	681.656040431331	7162	0.0204010036256145	0.318181818181818	0	0.156008411114992	0.152777777777778
OTU351	1	0	0	4.67068434275534e-159	0	20	-1	0
OTU353	1	0	0	3.014102533102e-168	0	24	0	0
OTU358	2	0	0	0.00156823705282368	1	7	-1.41421356237309	0.5
OTU362	1	0	0	9.97282871851577e-192	0	36	0	0
OTU363	10	1767.85959716994	33301	0.0243129927048503	0.311111111111111	0	-0.312016822229984	0.32
OTU364	1	0	0	3.014102533102e-168	0	23	0	0
OTU365	2	23.8593300478581	152	0.000839245389752716	0	3	-0.95044501414183	0.5
OTU367	1	0	0	9.97282871851577e-192	0	34	0	0
OTU372	2	2.47848484848485	15	0.00046965435382415	0	2	-0.242091013067521	0
OTU374	1	0	0	2.43498124540872e-09	0	11	-1.02062072615966	0
OTU376	2	644	9224	5.66593672343633e-07	0	2	-0.242091013067521	0
OTU378	8	106.183199873015	1922	0.0202100829758527	0.535714285714286	1	0	0
OTU382	7	1712.07616349225	16748	0.00856636667201801	0.428571428571429	1	-0.158295937050311	0
OTU383	15	344.597051469046	4407	0.120870946717915	0.466666666666667	0	0.78004205557496	0
OTU384	2	2.91747622528659	38	0.00146221555639155	0	0	-1.24806728891994	0
OTU385	1	0	0	3.014102533102e-168	0	25	0	0
OTU386	1	0	0	9.97282871851577e-192	0	42	0	0
OTU389	1	0	0	6.83754481511951e-06	0	2	-1.27097781860449	0
OTU390	6	124.173415290778	1021	0.0187165130246417	0.333333333333333	0	-0.624033644459968	0
OTU391	1	0	0	9.97282871851577e-192	0	35	0	0
OTU392	1	0	0	9.97282871851577e-192	0	66	0	0
OTU393	2	323	4240	0.00205864822789489	0	1	-0.949775622301865	0
OTU394	1	0	0	9.97282871851577e-192	0	65	0	0
OTU396	1	0	0	9.97282871851577e-192	0	64	0	0
OTU397	12	1314.54378372853	11850	0.0366166450740733	0.318181818181818	3	2.00649502985497	0.486111111111111
OTU401	1	0	0	9.97282871851577e-192	0	62	0	0
OTU402	2	0	0	5.56923052718995e-06	1	5	-0.282842712474619	0
OTU407	1	0	0	0.00153591695042622	0	1	-1.10807155935218	0
OTU408	1	0	0	9.97282871851577e-192	0	61	0	0
OTU409	1	0	0	5.64434452829174e-07	0	2	-1.27097781860449	0
